@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1717:11:1717:18|Removing wire sd4txn_o, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1718:11:1718:18|Removing wire sd3txn_o, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1719:11:1719:18|Removing wire sd2txn_o, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1720:11:1720:18|Removing wire sd1txn_o, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1789:11:1789:29|Removing wire mpcs_rx_out_clk_o_7, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1790:11:1790:29|Removing wire mpcs_rx_out_clk_o_6, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1791:11:1791:29|Removing wire mpcs_rx_out_clk_o_5, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1792:11:1792:29|Removing wire mpcs_rx_out_clk_o_4, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1793:11:1793:29|Removing wire mpcs_rx_out_clk_o_3, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1794:11:1794:29|Removing wire mpcs_rx_out_clk_o_2, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1795:11:1795:29|Removing wire mpcs_rx_out_clk_o_1, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1797:11:1797:29|Removing wire mpcs_tx_out_clk_o_7, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1798:11:1798:29|Removing wire mpcs_tx_out_clk_o_6, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1799:11:1799:29|Removing wire mpcs_tx_out_clk_o_5, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1800:11:1800:29|Removing wire mpcs_tx_out_clk_o_4, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1801:11:1801:29|Removing wire mpcs_tx_out_clk_o_3, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1802:11:1802:29|Removing wire mpcs_tx_out_clk_o_2, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1803:11:1803:29|Removing wire mpcs_tx_out_clk_o_1, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1821:17:1821:35|Removing wire mpcs_tx_fifo_st_o_7, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1822:17:1822:35|Removing wire mpcs_tx_fifo_st_o_6, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1823:17:1823:35|Removing wire mpcs_tx_fifo_st_o_5, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1824:17:1824:35|Removing wire mpcs_tx_fifo_st_o_4, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1825:17:1825:35|Removing wire mpcs_tx_fifo_st_o_3, as there is no assignment to it.
